;username;text;date
39;alkes_house;Informasi dari Kumparan, Ikut uji coba 3 siswa peserta sekolah tatap muka terpapar covid di bogor.#lindungidiri #dokterindonesia #apbaperangicovid #coronaindonesia #gardaterdepancovid19 #corona #covid #hazmatsuit #maskern95 #maskerkn95 #bersamaperangicorona #lawancorona #covid19 #covidsurvival #kitabisa#apd #covidindonesia #newnormal #kebiasaanbaru #faceshield #eswl #ginjal #batuginjal #laundryhospital12h;2021-04-09T04:45:42.000Z
40;andriealifasiska;Secara sosial kita harus saling mendukung dan menguatkan. Yang kuat bantu yang lemah. Yang berpunya, sisihkan sebagian hartanya untuk yang papa. Sisihkan juga untuk penyediaan APD dan perangkat pendukung kesehatan lainnya terutama untuk tenaga kesehatan dan tenaga pendukung lainnya.Perjuangan belumlah berakhir.Mari bersama-sama melawan covid-19.KTA IBI : 3516.1900.0043#persembahanuntuknakes#rsisakinah@__rizkiamalia__@nuniklusiandi1575@lidamawlidah@hariyati_anik@permatasari_pipit@echa.ajah.790@hertaariani@laila_agustin_d@aniklitamustika@beby.r.ayu@febrinaac@fitri_nur_awaliyah@vista_yusnia@arinovita310@khoirotunnastiti38285@lina_pramukti#covid_19 #covid19indonesia #covıd19 #covid #covidindonesia13h;2021-04-09T04:24:37.000Z
41;mtf_lab;Halo, friends! Sudah tau keunggulan layanan kesehatan apa saja yang disediakan MTF Lab, belum?Nih, Mimin kasih sedikit bocorannya! Kalau mau liat yang lebih lengkap, coba deh kunjungi website mitrakorpora.id dan tunggu kehadiran aplikasi MySafe segera di Google Play Store & App Store!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona13h;2021-04-09T04:01:06.000Z
42;dinkes.sulbar;Update data covid19 Sulawesi Barat tanggal 08 April 2021-Positif : 3Mateng :3Sembuh :29Mamuju :29Meninggal : 0Total sulbar :Positif : 5378Sembuh : 5205Meninggal : 114--#surveilansdinkessulbar#covid_19#covid#covidindonesia#vaksìncovid19#dinkessulbar#sulbarsehat#sulbarmarasa#sulbarmajumalaqbi1d;2021-04-08T17:20:37.000Z
43;mtf_lab;Hai, friends! Tahukah kamu, terdapat hal-hal yang perlu diperhatikan sebelum melakukan vaksinasi Covid-19 lho!Nah, slide kiri postingan di atas untuk tau lebih banyak tipsnya!Mau lebih banyak informasi kesehatan terkini? Mulai dari layanan kesehatan, vaksinasi, tes swab, dan lainnya? Kunjungi website mitrakorpora.id dan tunggu kehadiran aplikasi MySafe segera di Google Play Store & App Store!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu1d;2021-04-08T12:01:28.000Z
44;gardamedica;Pada hari selasa (6/4), tim Gardamedica melakukan proses instalasi kapsul transpor pasien infeksius bertekanan negatif, Garda Isolation Patient Capsule di RSUP Persahabatan.Pemasangan alat juga dibarengi dengan edukasi kepada para tenaga kesehatan Rumah Sakit mengenai kegunaan serta cara pemakaian dari kapsul transpor pasien tersebut.••#pasien #covidupdate #covidindonesia #covid #covidinfo #covid19 #dokter #rumahsakit #negativepressure #chamber #isolationchamber1d;2021-04-08T10:11:14.000Z
45;igouni_indonesia;Pandemi covid-19 membuat kita tidak bisa melakukan aktifitas biasanya dan lebih sering berdiam dirumah. Hal ini membuat banyak masalah baru seperti stress, depresi dan kejenuhan maksimal terutama bagi anak-anak muda. 😕Sehingga kita perlu mengatur diri kita dengan sangat baik untuk mengindari masalah psikologi. 🎭Stay safe, Stay Healthy!#igouni #covid_19 #info #informasi #pandemi #tips #quotepsikologi #depresi #stress #covidindonesia #pandemicovid19 #jagakesehatan #kesehatan1d;2021-04-08T09:08:22.000Z
46;mysafeapp;Hai, MySafriends! Sudah setahun lebih ya kita harus bertahan di situasi pandemi. Kondisi ini juga memaksa kita di rumah saja, tapi juga harus tetap menjaga kondisi tubuh agar terus bugar dan sehat.Nah, kali ini ada tips-tips buat kita semua agar tetap sehat dan bugar, meski #dirumahaja! Slide kiri postingan di atas untuk tau lebih banyak tipsnya!Mau lebih banyak informasi kesehatan terkini? Mulai dari layanan kesehatan, vaksinasi, tes swab, dan lainnya? Tunggu kehadiran MySafe Apps segera di Google Play Store & App Store!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu1d;2021-04-08T05:09:42.000Z
47;anytime.mask;Sobat Anytime udah denger belum kalau banyak beredar masker palsu?⁣⁣Bersumber dari kemkes.go.id, bahwa masker asli yang layak beredar adalah yang telah memenuhi persyaratan mutu keamanan dan manfaat, antara lain telah lulus uji Bacterial Filtration Efficiency (BFE), Partie Filtration Efficiency (PFE), dan Breathing Resistence sebagai syarat mencegah penularan bakteri dan virus minimal 95%. ⁣⁣#pakaimasker #maskerpalsu #protokolkesehatan #promosikesehatan #kemenkes #tipscovid #cegahcovid #infocovid #infocovid19 #covidindonesia1d;2021-04-08T04:30:35.000Z
48;morajayatani_rempah;Supplier Jahe Merah Segar 🍃Stock Selalu Ready √Petani Jahe Merah Pemula 🔰@morajayatani_rempah#jahe#jahemerah#bertani#jahe#jualjahemerah#petani#indonesia#rempah#jamu#bisnisdigital#vaksin#covidindonesia#organik#petaniindonesia#budidaya#jamu#benih#bibit#simalungun#medan#pasarinduk#organik#cargo#bisnissampingan#pabrik#kebun#petaniindonesia#makassar#marketplace#diskonakhirtahun1d;2021-04-08T03:52:33.000Z
49;rudy.romance;#proteksi#dirimu#dengan#Sequis#sequislife#covid_19#covi̇d19#covid19indonesia#covidindonesia#YourBetterTomorrow#plantheunplanned1d;2021-04-08T03:45:09.000Z
50;ceritasuper;Berbagi cerita itu selalu menyenangkan! Terimakasih untuk @friendsforlife_id sudah berkunjung bersama cerita super!🤍🤍🤍 #ceritasuper #donasicovid19 #donasicorona #galangdanacovid19 #donasijakarta #donasibandung #donasipurwakarta #palembang #jakarta #bandung #purwakarta #coronaindonesia #covidindonesia #covid19indonesia1d;2021-04-08T03:16:25.000Z
51;ceritasuper;Kunjungan cerita super ke Panti Asuhan Tirta Kadesy Palembang, seru banget✨✨ #ceritasuper #donasicovid19 #donasicorona #galangdanacovid19 #donasijakarta #donasibandung #donasipurwakarta #palembang #jakarta #bandung #purwakarta #coronaindonesia #covidindonesia #covid19indonesia1d;2021-04-08T03:12:57.000Z
52;alkes_house;Mutasi virus dari Sars cov 2. Varian E484K alias EEk di Indonesia. harap waspada dan berhati hati.#lindungidiri #dokterindonesia #apbaperangicovid #coronaindonesia #gardaterdepancovid19 #corona #covid #hazmatsuit #maskern95 #maskerkn95 #bersamaperangicorona #lawancorona #covid19 #covidsurvival #kitabisa#apd #covidindonesia #newnormal #kebiasaanbaru #faceshield #eswl #ginjal #batuginjal #laundryhospital1d;2021-04-08T02:45:51.000Z
53;diskonpromobali;5 Rahasia Hemat Di Musim Pandemi Tapi Tetap Bisa Punya Mobil Baru5 Rahasia hemat dimusim pandemi, tapi tetap bisa punya mobil baru @toyotaauto2000singaraja⁣⁣1. Manfaatkan Program Pajak Nol Persen dari pemerintah yg masih berlaku dibulan ini (yang lagi laris Rush dan Yaris)⁣⁣⁣⁣2. Manfaatkan Program Hari-hari spesial seperti: hari raya, hari nasional, dll (nah pas mau galungan dan kuningan)⁣⁣⁣⁣3. Manfaatkan Promo yang berlaku sekarang (tunjukkan gambar ini)⁣⁣⁣⁣4. Hubungi nomor yg tercantum digambar ya, hubungai Anggi di nomor 𝟎𝟖𝟐𝟑𝟒𝟎𝟖𝟓𝟐𝟎𝟎𝟎⁣⁣⁣⁣5. Jangan ditunda, tanya dan konsultasi sekarang sebelum antrian panjang#toyotaauto2000singaraja #toyotaauto2000 #toyotabali #mobilbali #rentalmobilbali #rentcarbali #jasasewamobil #sewamobilbali #jasasewabali #jasasewamobilbali #musimpandemi #covid19bali #covid19indonesia #covidindonesia #like4likes #lfl💛 #lfl💙 #followme #diskonbali #promobali #promogalungan2021 #promogalungankuningan1d;2021-04-08T02:30:42.000Z
54;kairospostv;MUTASI COVID-19#Repost @dr.fajriaddai• • • • • •Apakah yang dimaksud dg mutasi E484K?Apakah bedanya dg varian?Apakah dampaknya bagi pandemi ini?Apakah akan menyebabkan penularan lebih cepat?Bgmn efikasi vaksin?Bgmn Kita harus bersikap dg kondisi pandemi saat ini?Terutama perihal mutasi ini?dr. Muhamad Fajri Adda'i*monggo jika ingin share/repost 🙏#covidindonesia#covid19indonesia#updatecovid19#indonesialawancovid19#lawancovid_19#pakemasker#indonesiakuat#melawancorona#covid2020#rapidtestcorona#rapidtest#vaksìnasicovid19#rapidtestcovid19#vaksin#vaksìncovid19#alatmedis#mencegahcorona#coronaindonesia#cegahcorona#lawancorona#cucitangan#bersatulawancovid19#jagakesehatan#lawancovid19#indonesiasehat2d;2021-04-07T16:46:20.000Z
55;rainforestnorway;"Tired of #coronavirus yet? Want to know how tropical forests are a part of the solution and how and indigenous peoples can help avoid new pandemics? Read on. Today is #WorldHealthDay, after all.Overconsumption of nature causes diseases. Diseases transferred from animals to humans are called zoonoses. They're nothing new, but their rapid occurrence and spread across the world is unprecedented. With the rapid destruction of nature globally, they are spreading much faster than before. According to the UN Environment Programme (UNEP), 75 percent of all new infectious diseases in humans originate in animals. The increase in zoonoses is linked to the loss of nature and biodiversity, illegal hunting and trade in wild animals, and the destruction of their habitats. A new deal for nature is needed.@RainforestNorway 's policy advisor Silvana Bustillo Restrepo thinks we should view tropical forest conservation as protection against climate change as well as a health measure. ""Most of the remaining intact forests today are where Indigenous Peoples live.Research finds these are also the most biodiverse, species-rich areas of the planet. At the same time, the guardians of these important ecosystems face increasing threats and lack good health services. Ensuring the health and rights of Indigenous Peoples is key for our well-being and the planet's. Let's leave no one behind!""All photos: Araquém Alcântara @araquemoficial#onehealth #LeaveNoOneBehind #NewDealForNature #indigenousrights #environmentalsustainability #fornature #environmentalprotection #protecttheplanet #rainforests #sgbiodiversity #savetherainforest #indigenouslivesmatter #indigenouspeoples #guardiansoftheforest #thereisnoplanetb #reforestation #respectnature #indigenouspeople #protectnature #climateaction #environmental #natureinfocus #biodiversité #protectourplanet #deforestation #saveenvironment #covid19brasil #covidindonesia2d";2021-04-07T14:23:22.000Z
56;muh_jibril__;Bismillah..._Telah dibuka pembelajaran materi kebugaran online khususnya untuk bodyweight exercise dan calisthenic selama kurang lebih 2 bulan kedepan._Materi pembelajaran antara lain :1. Materi dasar yang singkat2. Pendalaman materi3. Tips dan saran4. Video pendek_Untuk lebih jelasnya silahkan DM,Terima kasih._#fitnessindonesia #fitnessindo #belajaronline #olahraga #olahragadirumah #covidindonesia2d;2021-04-07T13:51:41.000Z
57;dinkes.sulbar;Update data covid19 Sulawesi Barat tanggal 07 April 2021-Positif : 1Majene :1Sembuh :29Polman :4Mamuju :25Meninggal : 0Total sulbar :Positif : 5375Sembuh : 5176Meninggal : 114--#surveilansdinkessulbar#covid_19#covid#covidindonesia#vaksìncovid19#dinkessulbar#sulbarsehat#sulbarmarasa#sulbarmajumalaqbi2d;2021-04-07T12:37:54.000Z
58;ourenasport;Sering merasa engap atau susah bernapas kalo olahraga pake masker ga sih Sobat Ourena?Niatnya mau tetap mematuhi protokol kesehatan, tapi kok malah bikin olahraga jadi ga maksimal. Biasanya bisa lari kuat 5K, karena pake masker baru lari 1K aja udah ngos-ngosan.Rena punya jawaban untuk permasaahan kamu! Coba deh beberapa masker rekomendasi Rena berikut. Masker yang di design untuk menunjang aktivitas olahraga kamu loh!Masker mana nih yang jadi favorit Sobat Ourena?#ourenasport #masker #maskerolahraga #stayhoops #brodo #specs #maskerlari #covid_19 #covidindonesia #corona #coronaindonesia #mask #maskerkain #maskerkainjakarta3d;2021-04-06T05:41:51.000Z
59;bayudjuanda02;Ingat pesan ibu jangn lupa pake masker🤭...Thats all#ᴄᴏᴠɪᴅᴇʀᴀ#covidindonesia#uinmataramkece18w;2020-12-01T11:53:59.000Z
60;teheto_store.id;.BACA DESKRIPSI 👇____________________________________Santuy terus nanti gak naik kelas nangisKalian pernah merasa harus cuci tangan atau pakai hand sanitizer terus setelah menyentuh sesuatu, trus kulit kalian malah kering. Makanya beli Corona finger di @teheto_store.idSumber : terteraHastag :#pjj #sekolahonline #covidlife #covidmemes #covidvacccine #covi̇d_19 #staysafeandhealthy #staysafeathome #staysafeoutthere #covidindonesia #memepjj #memespongebobsquarepants #memespongebobindonesia3d;2021-04-06T12:13:48.000Z
61;saterembige_pgk;bangga menjadi salah satu bagian dari acara @puterimodelmuslimah.babel @ssrumahpelangi.lets advanture with one of greatest indonesian cuisine...dengan bumbu dan masakan khas lombok membuat @saterembige_pgk berbeda dari yang lainnya 😘daging khas dalam tanpa lemak dibalur bumbu rempah pilihan sehingga rasa pedas manisnya autentik seperti daerah asalnya...🥰..thanks buat @morinoktavia.......#pangkalpinang #satepangkalpinang #kulinerpangkalpinang #jajanpangkalpinang #erzaldirosman #bangkabelitung #bangka #pangkalpinanghits #pangkalpinanghitskekinian #pangkalpinanghitsbangka #pangkalpinangkekinian #pangkalpinangfood #pangkalpinangterkini #pangkalpinangcafe #kulinerpgk #kulinerbangka #kulinerpangkalpinang #monicahaprinda #pantaibangka #covid_19 #covidindonesia3d;2021-04-06T11:51:38.000Z
62;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:38:36.000Z
63;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:38:29.000Z
64;dinkes.sulbar;Update data covid19 Sulawesi Barat tanggal 06 April 2021Positif : 1Polman :1Sembuh :11Mateng :2Pasangkayu :3Majene :6Meninggal : 1Polman :1Total sulbar :Positif : 5374Sembuh : 5147Meninggal : 114#surveilansdinkessulbar#covid_19#covid#covidindonesia#vaksìncovid19#dinkessulbar#sulbarsehat#sulbarmarasa#sulbarmajumalaqbi3d;2021-04-06T11:28:09.000Z
65;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:12.000Z
66;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:22.000Z
67;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3d1 likeReply;2021-04-06T11:24:29.000Z
68;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:35.000Z
69;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:41.000Z
70;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:48.000Z
71;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:24:56.000Z
72;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T11:12:11.000Z
73;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3d1 likeReply;2021-04-06T11:10:20.000Z
74;mtf_lab;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T10:06:00.000Z
75;mtf_lab;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T10:05:33.000Z
76;mtf_lab;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T10:05:05.000Z
77;mysafeapp;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T09:59:53.000Z
78;mysafeapp;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T09:59:18.000Z
79;mysafeapp;Kami hadir untuk Anda dengan wajah baru yang lebih istimewa!#mitrakorpora #mysafe #mysafeapp #beritaviruscorona #covidindonesia #covidindo #updatecovid #beritaviral #beritaviralindonesia #beritaviralhariini #dirumahaja #jagajakarta #covidjakarta #jakartatanggapcorona #hadapibersama #jagajarakaman #jagajarakdulu #pakaimasker #aplikasicovid19 #aplikasicovid #covid19 #covid19indonesia #beritacovid19 #beritacovid #beritakorona #lawancovid19 #pesanibu3d;2021-04-06T09:58:28.000Z
80;info_indonesia.id;Update COVID-19 Global dan Indonesia, Selasa (6 April 2021).#updatecoronaindonesia #updatecorona #updatecovid19 #covidindonesia #corona #covid19indonesia #Infoindonesia3d;2021-04-06T09:55:26.000Z
81;dr.lois_owien;#beritaterkini #berita #beritaviral #beritaterbaru #covid_19 #covid19indonesia #covidindonesia #kabar #pandemi #viruscoronavirus #merdeka #infojakarta #infokesehatan #beritaindonesia #beritanasional #faktaindo #faktaunik #faktadanmitos #indonesia #indonesiaku #indonesiasehat #sehat #sehatalami #sehatnegeriku #indonesiabebascovid #indonesiabebascovid19 #vaksìncovid19 #vaksìnasicovid19 #vaksìnsinovac #vaksin3dReply;2021-04-06T09:39:46.000Z
82;localpridesolutions;PERTAMA DI INDONESIA SARUNG ANTIVIRUS DAN BAKTERI .....GD VIROBANGD VIROBAN adalah sarung yang mengandung N9 XTS - 18 yang dapat menghilangkan virus dan bakteri, selain nyaman dipakai, aman dari virus dan bakteri.Informasi lebih lengkap cek @gajahduduk_id#sarungindonesia #gdviroban #antivirus #covidindonesia#antibakteri #covid_19 #sarunggajahduduk #sarungantivirus #localpridesolutions3d;2021-04-06T09:36:33.000Z
83;dr.fajriaddai;Recorded Insta Live dg @cofight_id: Mutasi Virus Corona, Apa Bahayanya?Akhir-akhir ini sedang menjadi 'hot issue' mutasi covid ini.Saya mencoba membahasakan dg bahasa yg mudah dimengerti karena topik ini memang agak rumit untuk dipahami.Rekaman berikut membahas:Apa itu mutasi?Apa itu gen, DNA, RNA ?Mengapa bisa terjadi mutasi?Apa dampak dari mutasi tersebut?Apakah varian baru masih dapat terlacak dg PCR?Bgmn cara membedakan varian dari COVID?dr. Muhamad Fajri Adda'i*monggo jika ingin share/repost 🙏#covidindonesia#covid19indonesia#updatecovid19#indonesialawancovid19#lawancovid_19#pakemasker#indonesiakuat#melawancorona#covid2020#rapidtestcorona#rapidtest#rapidtestkit#rapidtestcovid19#rapidtestcovid#rapidtes#alatmedis#mencegahcorona#coronaindonesia#cegahcorona#lawancorona#cucitangan#bersatulawancovid19#jagakesehatan#lawancovid19#indonesiasehat3d;2021-04-06T09:36:20.000Z
